状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
0 1 6 16 43                                       stmts id2 -= rel                                  c *= d ; d /= f ; f %=                            (43,id)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(16,equality)→42
0 1 6 16 42                                       stmts id2 -= equality                             c *= d ; d /= f ; f %=                            (42,id)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(16,join)→41
0 1 6 16 41                                       stmts id2 -= join                                 c *= d ; d /= f ; f %=                            (41,id)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(16,bool)→74
0 1 6 16 74                                       stmts id2 -= bool                                 c *= d ; d /= f ; f %=                            (74,id)→r9：根据s→id2 -= bool归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           c *= d ; d /= f ; f %=                            (3,id)→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        c *= d ; d /= f ; f %=                            (2,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             c *= d ; d /= f ; f %=                            (1,id)→s7
0 1 7                                             stmts id                                          *= d ; d /= f ; f %= g                            (7,*=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(1,id2)→6
0 1 6                                             stmts id2                                         *= d ; d /= f ; f %= g                            (6,*=)→s17
0 1 6 17                                          stmts id2 *=                                      d ; d /= f ; f %= g g                             (17,id)→s73
0 1 6 17 73                                       stmts id2 *= id                                   ; d /= f ; f %= g g ++                            (73,;)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(17,id2)→72
0 1 6 17 72                                       stmts id2 *= id2                                  ; d /= f ; f %= g g ++                            (72,;)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(17,factor)→49
0 1 6 17 49                                       stmts id2 *= factor                               ; d /= f ; f %= g g ++                            (49,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(17,unary)→46
0 1 6 17 46                                       stmts id2 *= unary                                ; d /= f ; f %= g g ++                            (46,;)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(17,term)→45
0 1 6 17 45                                       stmts id2 *= term                                 ; d /= f ; f %= g g ++                            (45,;)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(17,expr)→44
0 1 6 17 44                                       stmts id2 *= expr                                 ; d /= f ; f %= g g ++                            (44,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(17,rel)→43
0 1 6 17 43                                       stmts id2 *= rel                                  ; d /= f ; f %= g g ++                            (43,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(17,equality)→42
0 1 6 17 42                                       stmts id2 *= equality                             ; d /= f ; f %= g g ++                            (42,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(17,join)→41
0 1 6 17 41                                       stmts id2 *= join                                 ; d /= f ; f %= g g ++                            (41,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(17,bool)→75
0 1 6 17 75                                       stmts id2 *= bool                                 ; d /= f ; f %= g g ++                            (75,;)→r10：根据s→id2 *= bool归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           ; d /= f ; f %= g g ++                            (3,;)→s9
0 1 3 9                                           stmts s ;                                         d /= f ; f %= g g ++ ;                            (9,id)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        d /= f ; f %= g g ++ ;                            (2,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             d /= f ; f %= g g ++ ;                            (1,id)→s7
0 1 7                                             stmts id                                          /= f ; f %= g g ++ ; h                            (7,/=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(1,id2)→6
0 1 6                                             stmts id2                                         /= f ; f %= g g ++ ; h                            (6,/=)→s18
0 1 6 18                                          stmts id2 /=                                      f ; f %= g g ++ ; h --                            (18,id)→s73
0 1 6 18 73                                       stmts id2 /= id                                   ; f %= g g ++ ; h -- $                            (73,;)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(18,id2)→72
0 1 6 18 72                                       stmts id2 /= id2                                  ; f %= g g ++ ; h -- $                            (72,;)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(18,factor)→49
0 1 6 18 49                                       stmts id2 /= factor                               ; f %= g g ++ ; h -- $                            (49,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(18,unary)→46
0 1 6 18 46                                       stmts id2 /= unary                                ; f %= g g ++ ; h -- $                            (46,;)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(18,term)→45
0 1 6 18 45                                       stmts id2 /= term                                 ; f %= g g ++ ; h -- $                            (45,;)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(18,expr)→44
0 1 6 18 44                                       stmts id2 /= expr                                 ; f %= g g ++ ; h -- $                            (44,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(18,rel)→43
0 1 6 18 43                                       stmts id2 /= rel                                  ; f %= g g ++ ; h -- $                            (43,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(18,equality)→42
0 1 6 18 42                                       stmts id2 /= equality                             ; f %= g g ++ ; h -- $                            (42,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(18,join)→41
0 1 6 18 41                                       stmts id2 /= join                                 ; f %= g g ++ ; h -- $                            (41,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(18,bool)→76
0 1 6 18 76                                       stmts id2 /= bool                                 ; f %= g g ++ ; h -- $                            (76,;)→r11：根据s→id2 /= bool归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           ; f %= g g ++ ; h -- $                            (3,;)→s9
0 1 3 9                                           stmts s ;                                         f %= g g ++ ; h -- $                              (9,id)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        f %= g g ++ ; h -- $                              (2,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             f %= g g ++ ; h -- $                              (1,id)→s7
0 1 7                                             stmts id                                          %= g g ++ ; h -- $                                (7,%=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(1,id2)→6
0 1 6                                             stmts id2                                         %= g g ++ ; h -- $                                (6,%=)→s19
0 1 6 19                                          stmts id2 %=                                      g g ++ ; h -- $                                   (19,id)→s73
0 1 6 19 73                                       stmts id2 %= id                                   g ++ ; h -- $                                     (73,id)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(19,id2)→72
0 1 6 19 72                                       stmts id2 %= id2                                  g ++ ; h -- $                                     (72,id)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(19,factor)→49
0 1 6 19 49                                       stmts id2 %= factor                               g ++ ; h -- $                                     (49,id)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(19,unary)→46
0 1 6 19 46                                       stmts id2 %= unary                                g ++ ; h -- $                                     (46,id)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(19,term)→45
0 1 6 19 45                                       stmts id2 %= term                                 g ++ ; h -- $                                     (45,id)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(19,expr)→44
0 1 6 19 44                                       stmts id2 %= expr                                 g ++ ; h -- $                                     (44,id)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(19,rel)→43
0 1 6 19 43                                       stmts id2 %= rel                                  g ++ ; h -- $                                     (43,id)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(19,equality)→42
0 1 6 19 42                                       stmts id2 %= equality                             g ++ ; h -- $                                     (42,id)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(19,join)→41
0 1 6 19 41                                       stmts id2 %= join                                 g ++ ; h -- $                                     (41,id)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(19,bool)→77
0 1 6 19 77                                       stmts id2 %= bool                                 g ++ ; h -- $                                     (77,id)→r12：根据s→id2 %= bool归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           g ++ ; h -- $                                     (3,id)→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        g ++ ; h -- $                                     (2,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             g ++ ; h -- $                                     (1,id)→s7
0 1 7                                             stmts id                                          ++ ; h -- $                                       (7,++)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(1,id2)→6
0 1 6                                             stmts id2                                         ++ ; h -- $                                       (6,++)→s20
0 1 6 20                                          stmts id2 ++                                      ; h -- $                                          (20,;)→r13：根据s→id2 ++归约：将状态栈和符号栈都出栈2个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           ; h -- $                                          (3,;)→s9
0 1 3 9                                           stmts s ;                                         h -- $                                            (9,id)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        h -- $                                            (2,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             h -- $                                            (1,id)→s7
0 1 7                                             stmts id                                          -- $                                              (7,--)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(1,id2)→6
0 1 6                                             stmts id2                                         -- $                                              (6,--)→s21
0 1 6 21                                          stmts id2 --                                      $                                                 (21,$)→r14：根据s→id2 --归约：将状态栈和符号栈都出栈2个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           $                                                 (3,$)→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        $                                                 (2,$)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             $                                                 
