状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
0 1 6 14 49 194                                   stmts id2 = factor !!                             ; g = yy ( 55 , 132 ) ;                           (194,;)→r57：根据factor→factor !!归约：将状态栈和符号栈都出栈2个，再将factor加到符号栈里，再(14,factor)→49
0 1 6 14 49                                       stmts id2 = factor                                ; g = yy ( 55 , 132 ) ;                           (49,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(14,unary)→46
0 1 6 14 46                                       stmts id2 = unary                                 ; g = yy ( 55 , 132 ) ;                           (46,;)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(14,term)→45
0 1 6 14 45                                       stmts id2 = term                                  ; g = yy ( 55 , 132 ) ;                           (45,;)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(14,expr)→44
0 1 6 14 44                                       stmts id2 = expr                                  ; g = yy ( 55 , 132 ) ;                           (44,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(14,rel)→43
0 1 6 14 43                                       stmts id2 = rel                                   ; g = yy ( 55 , 132 ) ;                           (43,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(14,equality)→42
0 1 6 14 42                                       stmts id2 = equality                              ; g = yy ( 55 , 132 ) ;                           (42,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(14,join)→41
0 1 6 14 41                                       stmts id2 = join                                  ; g = yy ( 55 , 132 ) ;                           (41,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(14,bool)→39
0 1 6 14 39                                       stmts id2 = bool                                  ; g = yy ( 55 , 132 ) ;                           (39,;)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(14,s2)→37
0 1 6 14 37                                       stmts id2 = s2                                    ; g = yy ( 55 , 132 ) ;                           (37,;)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           ; g = yy ( 55 , 132 ) ;                           (3,;)→s9
0 1 3 9                                           stmts s ;                                         g = yy ( 55 , 132 ) ; h                           (9,id)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        g = yy ( 55 , 132 ) ; h                           (2,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             g = yy ( 55 , 132 ) ; h                           (1,id)→s7
0 1 7                                             stmts id                                          = yy ( 55 , 132 ) ; h =                           (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(1,id2)→6
0 1 6                                             stmts id2                                         = yy ( 55 , 132 ) ; h =                           (6,=)→s14
0 1 6 14                                          stmts id2 =                                       yy ( 55 , 132 ) ; h = bb                          (14,yy)→s66
0 1 6 14 66                                       stmts id2 = yy                                    ( 55 , 132 ) ; h = bb (                           (66,()→s208
0 1 6 14 66 208                                   stmts id2 = yy (                                  55 , 132 ) ; h = bb ( 14                          (208,num)→s457
0 1 6 14 66 208 457                               stmts id2 = yy ( num                              , 132 ) ; h = bb ( 14 ,                           (457,,)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(208,factor)→452
0 1 6 14 66 208 452                               stmts id2 = yy ( factor                           , 132 ) ; h = bb ( 14 ,                           (452,,)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(208,unary)→449
0 1 6 14 66 208 449                               stmts id2 = yy ( unary                            , 132 ) ; h = bb ( 14 ,                           (449,,)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(208,term)→448
0 1 6 14 66 208 448                               stmts id2 = yy ( term                             , 132 ) ; h = bb ( 14 ,                           (448,,)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(208,expr)→447
0 1 6 14 66 208 447                               stmts id2 = yy ( expr                             , 132 ) ; h = bb ( 14 ,                           (447,,)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(208,rel)→446
0 1 6 14 66 208 446                               stmts id2 = yy ( rel                              , 132 ) ; h = bb ( 14 ,                           (446,,)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(208,equality)→445
0 1 6 14 66 208 445                               stmts id2 = yy ( equality                         , 132 ) ; h = bb ( 14 ,                           (445,,)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(208,join)→444
0 1 6 14 66 208 444                               stmts id2 = yy ( join                             , 132 ) ; h = bb ( 14 ,                           (444,,)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(208,bool)→443
0 1 6 14 66 208 443                               stmts id2 = yy ( bool                             , 132 ) ; h = bb ( 14 ,                           (443,,)→s743
0 1 6 14 66 208 443 743                           stmts id2 = yy ( bool ,                           132 ) ; h = bb ( 14 , 35                          (743,num)→s155
0 1 6 14 66 208 443 743 155                       stmts id2 = yy ( bool , num                       ) ; h = bb ( 14 , 35 )                            (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(743,factor)→150
0 1 6 14 66 208 443 743 150                       stmts id2 = yy ( bool , factor                    ) ; h = bb ( 14 , 35 )                            (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(743,unary)→147
0 1 6 14 66 208 443 743 147                       stmts id2 = yy ( bool , unary                     ) ; h = bb ( 14 , 35 )                            (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(743,term)→146
0 1 6 14 66 208 443 743 146                       stmts id2 = yy ( bool , term                      ) ; h = bb ( 14 , 35 )                            (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(743,expr)→145
0 1 6 14 66 208 443 743 145                       stmts id2 = yy ( bool , expr                      ) ; h = bb ( 14 , 35 )                            (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(743,rel)→144
0 1 6 14 66 208 443 743 144                       stmts id2 = yy ( bool , rel                       ) ; h = bb ( 14 , 35 )                            (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(743,equality)→143
0 1 6 14 66 208 443 743 143                       stmts id2 = yy ( bool , equality                  ) ; h = bb ( 14 , 35 )                            (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(743,join)→142
0 1 6 14 66 208 443 743 142                       stmts id2 = yy ( bool , join                      ) ; h = bb ( 14 , 35 )                            (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(743,bool)→1080
0 1 6 14 66 208 443 743 1080                      stmts id2 = yy ( bool , bool                      ) ; h = bb ( 14 , 35 )                            (1080,))→s1360
0 1 6 14 66 208 443 743 1080 1360                 stmts id2 = yy ( bool , bool )                    ; h = bb ( 14 , 35 ) $                            (1360,;)→r58：根据factor→yy ( bool , bool )归约：将状态栈和符号栈都出栈6个，再将factor加到符号栈里，再(14,factor)→49
0 1 6 14 49                                       stmts id2 = factor                                ; h = bb ( 14 , 35 ) $                            (49,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(14,unary)→46
0 1 6 14 46                                       stmts id2 = unary                                 ; h = bb ( 14 , 35 ) $                            (46,;)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(14,term)→45
0 1 6 14 45                                       stmts id2 = term                                  ; h = bb ( 14 , 35 ) $                            (45,;)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(14,expr)→44
0 1 6 14 44                                       stmts id2 = expr                                  ; h = bb ( 14 , 35 ) $                            (44,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(14,rel)→43
0 1 6 14 43                                       stmts id2 = rel                                   ; h = bb ( 14 , 35 ) $                            (43,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(14,equality)→42
0 1 6 14 42                                       stmts id2 = equality                              ; h = bb ( 14 , 35 ) $                            (42,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(14,join)→41
0 1 6 14 41                                       stmts id2 = join                                  ; h = bb ( 14 , 35 ) $                            (41,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(14,bool)→39
0 1 6 14 39                                       stmts id2 = bool                                  ; h = bb ( 14 , 35 ) $                            (39,;)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(14,s2)→37
0 1 6 14 37                                       stmts id2 = s2                                    ; h = bb ( 14 , 35 ) $                            (37,;)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           ; h = bb ( 14 , 35 ) $                            (3,;)→s9
0 1 3 9                                           stmts s ;                                         h = bb ( 14 , 35 ) $                              (9,id)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        h = bb ( 14 , 35 ) $                              (2,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             h = bb ( 14 , 35 ) $                              (1,id)→s7
0 1 7                                             stmts id                                          = bb ( 14 , 35 ) $                                (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(1,id2)→6
0 1 6                                             stmts id2                                         = bb ( 14 , 35 ) $                                (6,=)→s14
0 1 6 14                                          stmts id2 =                                       bb ( 14 , 35 ) $                                  (14,bb)→s67
0 1 6 14 67                                       stmts id2 = bb                                    ( 14 , 35 ) $                                     (67,()→s209
0 1 6 14 67 209                                   stmts id2 = bb (                                  14 , 35 ) $                                       (209,num)→s457
0 1 6 14 67 209 457                               stmts id2 = bb ( num                              , 35 ) $                                          (457,,)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(209,factor)→452
0 1 6 14 67 209 452                               stmts id2 = bb ( factor                           , 35 ) $                                          (452,,)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(209,unary)→449
0 1 6 14 67 209 449                               stmts id2 = bb ( unary                            , 35 ) $                                          (449,,)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(209,term)→448
0 1 6 14 67 209 448                               stmts id2 = bb ( term                             , 35 ) $                                          (448,,)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(209,expr)→447
0 1 6 14 67 209 447                               stmts id2 = bb ( expr                             , 35 ) $                                          (447,,)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(209,rel)→446
0 1 6 14 67 209 446                               stmts id2 = bb ( rel                              , 35 ) $                                          (446,,)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(209,equality)→445
0 1 6 14 67 209 445                               stmts id2 = bb ( equality                         , 35 ) $                                          (445,,)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(209,join)→444
0 1 6 14 67 209 444                               stmts id2 = bb ( join                             , 35 ) $                                          (444,,)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(209,bool)→476
0 1 6 14 67 209 476                               stmts id2 = bb ( bool                             , 35 ) $                                          (476,,)→s782
0 1 6 14 67 209 476 782                           stmts id2 = bb ( bool ,                           35 ) $                                            (782,num)→s155
0 1 6 14 67 209 476 782 155                       stmts id2 = bb ( bool , num                       ) $                                               (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(782,factor)→150
0 1 6 14 67 209 476 782 150                       stmts id2 = bb ( bool , factor                    ) $                                               (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(782,unary)→147
0 1 6 14 67 209 476 782 147                       stmts id2 = bb ( bool , unary                     ) $                                               (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(782,term)→146
0 1 6 14 67 209 476 782 146                       stmts id2 = bb ( bool , term                      ) $                                               (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(782,expr)→145
0 1 6 14 67 209 476 782 145                       stmts id2 = bb ( bool , expr                      ) $                                               (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(782,rel)→144
0 1 6 14 67 209 476 782 144                       stmts id2 = bb ( bool , rel                       ) $                                               (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(782,equality)→143
0 1 6 14 67 209 476 782 143                       stmts id2 = bb ( bool , equality                  ) $                                               (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(782,join)→142
0 1 6 14 67 209 476 782 142                       stmts id2 = bb ( bool , join                      ) $                                               (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(782,bool)→1142
0 1 6 14 67 209 476 782 1142                      stmts id2 = bb ( bool , bool                      ) $                                               (1142,))→s1408
0 1 6 14 67 209 476 782 1142 1408                 stmts id2 = bb ( bool , bool )                    $                                                 (1408,$)→r59：根据factor→bb ( bool , bool )归约：将状态栈和符号栈都出栈6个，再将factor加到符号栈里，再(14,factor)→49
0 1 6 14 49                                       stmts id2 = factor                                $                                                 (49,$)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(14,unary)→46
0 1 6 14 46                                       stmts id2 = unary                                 $                                                 (46,$)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(14,term)→45
0 1 6 14 45                                       stmts id2 = term                                  $                                                 (45,$)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(14,expr)→44
0 1 6 14 44                                       stmts id2 = expr                                  $                                                 (44,$)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(14,rel)→43
0 1 6 14 43                                       stmts id2 = rel                                   $                                                 (43,$)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(14,equality)→42
0 1 6 14 42                                       stmts id2 = equality                              $                                                 (42,$)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(14,join)→41
0 1 6 14 41                                       stmts id2 = join                                  $                                                 (41,$)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(14,bool)→39
0 1 6 14 39                                       stmts id2 = bool                                  $                                                 (39,$)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(14,s2)→37
0 1 6 14 37                                       stmts id2 = s2                                    $                                                 (37,$)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(1,s)→3
0 1 3                                             stmts s                                           $                                                 (3,$)→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        $                                                 (2,$)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             $                                                 
